,index,Unnamed: 0,url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place,Fiction,Fantasy,Classics,Young Adult,Novels,Literature,Romance,Historical,Historical Fiction,Audiobook,Adult,Adventure,Contemporary,Science Fiction,Childrens,Mystery,Cultural,Academic,Paranormal,School,Science Fiction Fantasy,Adult Fiction,Magic,European Literature,Literary Fiction,Urban Fantasy,Drama,Middle Grade,American,Thriller,Supernatural,Dystopia,Horror,Philosophy,Classic Literature,Humor,Teen,Paranormal Romance,Nonfiction,Vampires,Crime,Realistic Fiction,Chick Lit,Womens Fiction,20th Century,British Literature,Young Adult Fantasy,War,Poetry,High Fantasy,MINMAX/norm Average Rating,MEAN/norm Average Rating
484,485,485,https://www.goodreads.com/book/show/10987.Voyager,10987.0,Voyager,Diana Gabaldon,20167,258,4.37,11261,268611,870,1993.0,True,"Historical, Historical Fiction, Romance, Fantasy, Fiction, Science Fiction, Time Travel, Historical, Romance, Historical Romance, Adult, Audiobook, Cultural, Scotland",nan,0,"Le Havre, Hispaniola, Jamaica, Lallybroch, Scotland, Ardsmuir, Scotland, Culloden Moor, Inverness-shire, Scotland, Helwater, Edinburgh, Scotland, Inverness, Scotland, Scottish Highlands",True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.597826086956523,6.44783335756871
485,486,486,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,12000020.0,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Sáenz,20024,218,4.33,37508,296133,359,2012.0,True,"Young Adult, LGBT, Contemporary, Romance, Fiction, GLBT, Queer, Audiobook, Realistic Fiction, Young Adult, Coming Of Age, Young Adult, Young Adult Contemporary","Stonewall Book Award for Children’s and Young Adult Literature (2013), Michael L. Printz Award Nominee (2013), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2015), Lambda Literary Award for LGBT Children's/Young Adult (2013), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2015), Amelia Elizabeth Walden Award Nominee (2013), Lincoln Award Nominee (2016), Pura Belpré Award for Narrative (2013), Les Incorruptibles (2017)",9,"El Paso, Texas, Texas",True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.467391304347828,6.317398574960013
486,487,487,https://www.goodreads.com/book/show/18765.I_Claudius,18765.0,"I, Claudius",Robert Graves,19932,270,4.21,2698,60017,468,1934.0,True,"Historical, Historical Fiction, Fiction, Classics, Historical, Literature, Cultural, Italy, Novels, European Literature, British Literature, Audiobook, Literature, 20th Century","James Tait Black Memorial Prize for Fiction (1934), Hawthornden Prize (1935), Audie Award for Audio Drama (2012)",3,"Rome, Italy, Roman Empire",True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,8.076086956521738,5.926094227133927
487,488,488,https://www.goodreads.com/book/show/1326258.Chosen,1326258.0,Chosen,P.C. Cast,19816,258,3.91,4444,228292,307,2008.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fiction, Fantasy, Supernatural, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Magic",nan,0,"Tulsa, Oklahoma, Oklahoma",True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,7.097826086956523,4.94783335756871
488,489,489,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars,77142.0,Snow Falling on Cedars,David Guterson,19804,284,3.85,4979,170624,460,1994.0,False,"Fiction, Historical, Historical Fiction, Mystery, Historical, Literature, Novels, Literary Fiction, Romance, Classics, Adult Fiction","Anthony Award Nominee for Best First Novel (1995), PEN/Faulkner Award for Fiction (1995), American Booksellers Book Of The Year  Award for Adult Trade (1996), Martin Beck Award (1996), Barnes and Noble Discover Great New Writers Award (1994)",5,"San Piedro Island, Washington",True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9021739130434785,4.752181183655665
489,490,490,https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,4137.0,Me Talk Pretty One Day,David Sedaris,19795,267,3.99,17790,638002,272,2000.0,False,"Nonfiction, Humor, Autobiography, Memoir, Writing, Essays, Short Stories, Humor, Comedy, Biography, Audiobook, Biography Memoir, Biography, Autobiography","Lambda Literary Award for Humor (2001), Puddly Award for Humor (2001), Thurber Prize for American Humor (2001)",3,"Paris, Raleigh, North Carolina, New York City, New York",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.358695652173914,5.208702922786101
490,491,491,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,3087.0,A Room with a View,E.M. Forster,19702,297,3.91,6017,156282,119,1908.0,False,"Classics, Fiction, Romance, Historical, Historical Fiction, Cultural, Italy, Literature, European Literature, British Literature, Literature, 20th Century, Novels, Historical",nan,0,"Surrey, England, Florence, Tuscany, Italy, England",True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,7.097826086956523,4.94783335756871
491,492,492,https://www.goodreads.com/book/show/17061.Coraline,17061.0,Coraline,Neil Gaiman,19361,262,4.05,22761,519891,162,2002.0,False,"Fantasy, Horror, Fiction, Young Adult, Childrens, Childrens, Middle Grade, Audiobook, Fantasy, Paranormal, Adventure, Fantasy, Supernatural","Bram Stoker Award for Best Work for Young Readers (2002), Hugo Award for Best Novella (2003), Nebula Award for Best Novella (2003), Locus Award for Best Young Adult Novel (2003), World Fantasy Award Nominee for Best Novella (2003), Mythopoeic Fantasy Award Nominee for Children's Literature (2003), Dorothy Canfield Fisher Children's Book Award Nominee (2004), Child Magazine Best Book of the Year, Will Eisner Comic Industry Awards for Best Publication for Teens/Tweens (2009), Elizabeth Burr / Worzalla Award (2003), Premi Protagonista Jove Nominee for Categoria 13-14 anys (2004)",11,England,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.554347826086957,5.404355096699143
492,493,493,https://www.goodreads.com/book/show/31242.Bleak_House,31242.0,Bleak House,Charles Dickens,19350,267,4.0,4414,100928,1017,1853.0,False,"Classics, Fiction, Literature, Literature, 19th Century, Historical, Victorian, Historical, Historical Fiction, European Literature, British Literature, Novels, Classics, Classic Literature, Mystery",nan,0,England,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.391304347826088,5.241311618438274
493,494,494,https://www.goodreads.com/book/show/179780.The_Exorcist,179780.0,The Exorcist,William Peter Blatty,19298,282,4.18,5648,188539,385,1971.0,True,"Horror, Fiction, Classics, Fantasy, Paranormal, Thriller, Fantasy, Supernatural, Fantasy, Religion, Audiobook, Adult",Audie Award for Narration by the Author or Authors (2000),1,nan,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.978260869565217,5.8282681401774035
494,495,495,https://www.goodreads.com/book/show/16101128-the-5th-wave,16101128.0,The 5th Wave,Rick Yancey,19260,231,4.03,30171,408311,457,2013.0,True,"Young Adult, Science Fiction, Science Fiction, Dystopia, Fiction, Science Fiction, Aliens, Fantasy, Romance, Apocalyptic, Post Apocalyptic, Audiobook, Science Fiction, Apocalyptic","Georgia Peach Book Award Nominee for Honor book (2014), South Carolina Book Award for Young Adult (2016), Keystone to Reading Book Award Nominee for High School (2015), Evergreen Teen Book Award (2016), Milwaukee County Teen Book Award Nominee (2014), The Inky Awards Nominee for Silver Inky (2013), Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013), Carnegie Medal Nominee (2014), Green Mountain Book Award Nominee (2015), Louisiana Teen Readers' Choice (2016), Missouri Gateway Readers Award (2016), Oklahoma Sequoyah Award for High School (2016), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2013)",14,Ohio,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.489130434782609,5.339137705394797
495,496,496,https://www.goodreads.com/book/show/84369.The_Last_Battle,84369.0,The Last Battle,C.S. Lewis,19247,282,4.01,6951,235864,288,1956.0,True,"Fantasy, Fiction, Classics, Young Adult, Childrens, Christian, Adventure, Childrens, Middle Grade, Christian Fiction, Science Fiction Fantasy","Audie Award for Inspirational/Faith-Based Fiction (2005), Carnegie Medal (1956)",2,Narnia,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.423913043478261,5.273920314090447
496,497,497,https://www.goodreads.com/book/show/30289.The_Republic,30289.0,The Republic,Plato,19212,284,3.95,3822,177952,416,-375.0,True,"Philosophy, Classics, Nonfiction, Politics, History, Academic, School, Literature, Politics, Political Science, Literature, Ancient, Academic, College",nan,0,nan,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.228260869565218,5.078268140177405
497,498,498,https://www.goodreads.com/book/show/9293020-the-elephant-tree,9293020.0,The Elephant Tree,R.D. Ronald,19181,213,4.15,321,75944,252,2010.0,False,"Thriller, Fiction, Mystery, Drama, Mystery, Crime, Suspense, Novels, Contemporary, Dark, Adult Fiction",nan,0,nan,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.880434782608697,5.730442053220884
498,499,499,https://www.goodreads.com/book/show/22328546-red-queen,22328546.0,Red Queen,Victoria Aveyard,19133,215,4.04,47481,631959,383,2015.0,True,"Fantasy, Young Adult, Science Fiction, Dystopia, Romance, Fiction, Young Adult, Young Adult Fantasy, Fantasy, Magic, Science Fiction, Audiobook, Fantasy, Paranormal","Buxtehuder Bulle (2015), South Carolina Book Award for Young Adult (2017), California Young Readers Medal for Young Adult (2017), Lincoln Award (2017), Missouri Truman Readers Award Nominee (2018), Goodreads Choice Award for Debut Goodreads Author, and Nominee for Young Adult Fantasy & Science Fiction (2015)",7,nan,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.521739130434783,5.37174640104697
499,500,500,https://www.goodreads.com/book/show/93101.The_Arabian_Nights,93101.0,The Arabian Nights,Anonymous,18981,264,4.03,1833,73612,1049,2004.0,False,"Classics, Fiction, Fantasy, Short Stories, Literature, Fantasy, Fairy Tales, Fantasy, Mythology, Adventure, Classics, Classic Literature, Folklore",nan,0,nan,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.489130434782609,5.339137705394797
500,501,501,https://www.goodreads.com/book/show/34384161-worm-holes,34384161.0,Worm Holes,Kyle Keyes,18968,211,4.33,50,11795,296,2017.0,True,"Drama, Fiction, Contemporary, Novels, Book Club, Epic, Adventure, Young Adult, Adult, New Adult",nan,0,nan,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.467391304347828,6.317398574960013
